trial_id,start_timestamp,duration(s),trial_number,planer,scenario,net_conf_1,separation_x,separation_y
18,84571273000000,106.538,5,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.20943951023931953,-0.06981317007977318
19,84704984000000,547.448,28,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.8552113334772214,-0.08726646259971647
1,154917925000000,209.266,6,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.7330382858376184,0.8377580409572781
1,64492000000,226.729,7,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.8028514559173915,-0.5585053606381855
1,1461002000000,318.189,12,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.19198621771937624,0.3141592653589793
2,1801792000000,637.599,31,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.6283185307179586,-0.06981317007977318
1,38613000000,1028.089,47,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.4537856055185257,0.9599310885968813
2,1083694000000,671.777,36,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.3665191429188092,0.24434609527920614
4,1798559000000,98.333,6,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.08726646259971647,0.767944870877505
5,2699869000000,451.993,21,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.40142572795869574,-0.24434609527920614
6,2699869000000,451.993,21,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.41887902047863906,-0.8028514559173915
3,86429371000000,425.892,23,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.6108652381980153,0.7853981633974483
7,87256432000000,672.154,34,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.5759586531581287,-0.3316125578789226
1,88192845000000,745.283,41,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",0.2617993877991494,0.6806784082777885
6,89074183000000,159.347,9,"scenario_1: [-0.15, 0.05, 0]",RRTConnect,conf_1,"[-45, -30, -15, 0, 15, 30, 45]","[-90, -75, -60, -45, -30, -15, 0, 15, 30, 45, 60, 75, 90]",-0.4712388980384689,-0.15707963267948966
